"","Species","FUSE","FUn","FSp","Order","Superorder","iucn","ext_prob100","iucn_status","ED2","EDGE2","iucn_cat2"
"681","Parascyllium sparsimaculatum",0.00034536205951312,3.92549700407876e-06,0.197510376226855,"Orectolobiformes","Selachii","0",0.001748844,"LC",15.9172425049369,0.0278367740513039,"NoT"
"682","Parascyllium variolatum",7.24723531977773e-05,3.59872582148509e-05,0.0414056592379836,"Orectolobiformes","Selachii","0",0.001748844,"LC",15.8435826197079,0.0277079544029805,"NoT"
"683","Paratrygon aiereba",0.0435591615224395,0.00771502381560666,0.43716558172998,"Myliobatiformes","Batoidea","2",0.1,"VU",39.6867834394678,0.559463355855892,"AT"
"684","Parmaturus albimarginatus",0.000357326121823222,9.92079190852541e-06,0.204347908840723,"Carcharhiniformes","Selachii","0",0.001748844,"LC",13.7410156520257,0.0240308927769513,"NoT"
"685","Parmaturus albipenis",0.000376742160784397,1.51705062862394e-05,0.215448945806443,"Carcharhiniformes","Selachii","0",0.001748844,"LC",12.2130025165338,0.021358636173025,"NoT"
"686","Parmaturus bigus",0.000348872492709878,1.16048975683535e-05,0.199510678801927,"Carcharhiniformes","Selachii","0",0.001748844,"LC",13.8881759296017,0.0242882531454283,"NoT"
"687","Parmaturus lanatus",0.000387138579071109,4.97170876531052e-05,0.221361394036398,"Carcharhiniformes","Selachii","0",0.001748844,"LC",12.8506271421523,0.0224737421737902,"NoT"
"688","Parmaturus macmillani",0.000361874200871193,5.77888326115822e-06,0.206953607763437,"Carcharhiniformes","Selachii","0",0.001748844,"LC",11.6299585039601,0.0203389831498997,"NoT"
"689","Parmaturus melanobranchus",0.00034335950613972,1.24206654017709e-05,0.196356411147631,"Carcharhiniformes","Selachii","0",0.001748844,"LC",13.8017209284841,0.0241370568354539,"NoT"
"690","Parmaturus pilosus",0.000352900777393953,6.02680158403911e-06,0.201820465715024,"Carcharhiniformes","Selachii","0",0.001748844,"LC",12.7121255649069,0.022231524521434,"NoT"
"691","Parmaturus xaniurus",0.000283578725982537,0.000298413544189582,0.161876594911808,"Carcharhiniformes","Selachii","0",0.001748844,"LC",14.225206268573,0.0248776666315563,"NoT"
"692","Pastinachus atrus",0.0334036382229996,0.000108755321911,0.3395655912283,"Myliobatiformes","Batoidea","2",0.1,"VU",26.3128162196151,2.63128162196151,"AT"
"693","Pastinachus sephen",0.00611633960404523,0.0018133805351714,0.433381335988489,"Myliobatiformes","Batoidea","1",0.014096969,"NT",29.8128566277573,0.420270915682939,"NoT"
"694","Pastinachus solocirostris",0.253483229638035,0.000340528169411896,0.428681048582635,"Myliobatiformes","Batoidea","3",0.67232,"EN",30.4644036694138,20.4818278750203,"AT"
"695","Pavoraja alleni",0.00038929843630505,2.74097501283129e-05,0.222619209452696,"Rajiformes","Batoidea","0",0.001748844,"LC",9.85836650860797,0.01724074511838,"NoT"
"696","Pavoraja arenaria",0.00030476857406594,0.000254531971538866,0.174040536793939,"Rajiformes","Batoidea","0",0.001748844,"LC",9.21798240642274,0.016120813223578,"NoT"
"697","Pavoraja mosaica",0.000408597229567506,8.1606849304433e-05,0.233604564404611,"Rajiformes","Batoidea","0",0.001748844,"LC",8.87823210182524,0.0155266429418845,"NoT"
"698","Pavoraja nitida",0.000298135236634386,4.35083887472354e-05,0.170457497234635,"Rajiformes","Batoidea","0",0.001748844,"LC",11.2177107071616,0.0196180260639552,"NoT"
"699","Pavoraja pseudonitida",0.000587778199406263,5.88145990404161e-06,0.336188180911781,"Rajiformes","Batoidea","0",0.001748844,"LC",9.28928544869394,0.0162455111212357,"NoT"
"700","Pavoraja umbrosa",0.000587778199406263,5.88145990404161e-06,0.336188180911781,"Rajiformes","Batoidea","0",0.001748844,"LC",6.97379626148576,0.0121960817491218,"NoT"
"701","Pentanchus profundicolus",0.000363968092708313,6.23647276107144e-06,0.208150885123527,"Carcharhiniformes","Selachii","0",0.001748844,"LC",47.0087310019975,0.0822109371604573,"NoT"
"702","Planonasus parini",0.000361874200871193,5.77888326115822e-06,0.206953607763437,"Carcharhiniformes","Selachii","0",0.001748844,"LC",27.4996685932258,0.0480926304212513,"NoT"
"703","Platyrhina sinensis",0.151787493331283,3.38767910211405e-05,0.243762437790934,"Torpediniformes","Batoidea","3",0.67232,"EN",109.566762208979,73.6639255683409,"AT"
"704","Platyrhinoidis triseriata",7.24723531977773e-05,3.59872582148509e-05,0.0414056592379836,"Rhinopristiformes","Batoidea","0",0.001748844,"LC",179.878423680915,0.314579301983826,"NoT"
"705","Plesiobatis daviesi",1.134774237643e-05,0.000264448467511652,0.0062242959419949,"Myliobatiformes","Batoidea","0",0.001748844,"LC",116.5447763928,0.20381863292589,"NoT"
"706","Plesiotrygon iwamae",0.00612985681341002,0.000186266145035957,0.435983146922588,"Myliobatiformes","Batoidea","1",0.014096969,"NT",20.2917662026376,0.28605239911383,"NoT"
"707","Pliotrema warreni",5.84784995910717e-07,2.99876553476295e-05,0.000304396165614052,"Pristiophoriformes","Selachii","0",0.001748844,"LC",84.8486837798,0.148387111536201,"NoT"
"708","Poroderma africanum",4.07667785324666e-08,5.50563635653076e-06,1.78050643833655e-05,"Carcharhiniformes","Selachii","0",0.001748844,"LC",3.32436886877804,0.00581380254994926,"NoT"
"709","Poroderma pantherinum",2.82626454471761e-06,4.20319106808292e-06,0.00161187492558299,"Carcharhiniformes","Selachii","0",0.001748844,"LC",3.32436886877804,0.00581380254994926,"NoT"
"710","Potamotrygon brachyura",0.261263365031259,0.00609939127373168,0.436200419410423,"Myliobatiformes","Batoidea","3",0.67232,"EN",14.300963666524,9.61482389227739,"AT"
"711","Potamotrygon constellata",0.429615499998118,0.00053395585459615,0.536371087471843,"Myliobatiformes","Batoidea","4",0.999023438,"CR",14.7486965921704,1.47486965921704,"AT"
"712","Potamotrygon henlei",0.000760832293619029,0.000433760081112017,0.434780143006162,"Myliobatiformes","Batoidea","0",0.001748844,"LC",11.3288873560576,0.0198124566793171,"NoT"
"713","Potamotrygon hystrix",0.263873459830125,0.00209707133356641,0.446410009346918,"Myliobatiformes","Batoidea","3",0.67232,"EN",20.699439351061,13.9166470645053,"AT"
"714","Potamotrygon leopoldi",0.3064559951784,0.00696626484159492,0.523959205066809,"Myliobatiformes","Batoidea","3",0.67232,"EN",15.0134478812618,10.0938412795299,"AT"
"715","Potamotrygon magdalenae",0.000774405328847179,0.000901171655818851,0.442079471337324,"Myliobatiformes","Batoidea","0",0.001748844,"LC",15.791800846734,0.0276173961600057,"NoT"
"716","Potamotrygon marinae",0.00627429923637646,0.00146296335689191,0.445008509139738,"Myliobatiformes","Batoidea","1",0.014096969,"NT",15.1045549091444,10.155094356516,"NoT"
"717","Potamotrygon motoro",0.00621880352312456,0.000935509854471354,0.441577936459939,"Myliobatiformes","Batoidea","1",0.014096969,"NT",6.07289202919273,4.08292676906685,"NoT"
"718","Potamotrygon ocellata",0.295963677795463,0.0261771949044291,0.477703274383266,"Myliobatiformes","Batoidea","3",0.67232,"EN",15.4637921372048,10.3966167296855,"AT"
"719","Potamotrygon orbignyi",0.000764721841641912,0.000535938013956027,0.436903650532075,"Myliobatiformes","Batoidea","0",0.001748844,"LC",8.63841997482095,0.0151072489424458,"NoT"
"720","Potamotrygon scobina",0.25706214506101,0.000161892267677533,0.435781700314988,"Myliobatiformes","Batoidea","3",0.67232,"EN",14.7303291471569,9.90349489221651,"AT"
"721","Potamotrygon signata",0.00624147456831854,0.000969501055116816,0.443161983992349,"Myliobatiformes","Batoidea","1",0.014096969,"NT",16.169732779303,10.871234742181,"NoT"
"722","Potamotrygon yepezi",0.426004936619987,0.00179757651831894,0.528900133954621,"Myliobatiformes","Batoidea","4",0.999023438,"CR",16.5337048873564,11.1159404698675,"AT"
"723","Prionace glauca",0.0136031059915764,0.395628957102568,0.572736651617739,"Carcharhiniformes","Selachii","1",0.014096969,"NT",23.1682813193093,0.326602543541582,"NoT"
"724","Pristiophorus cirratus",1.19571116717225e-06,1.85006530088609e-06,0.000681865507997733,"Pristiophoriformes","Selachii","0",0.001748844,"LC",23.9388457480943,0.0418653067534802,"NoT"
"725","Pristiophorus delicatus",0.000340890035505461,1.87368575640156e-05,0.194937550807606,"Pristiophoriformes","Selachii","0",0.001748844,"LC",15.7222917024544,0.0274958355100871,"NoT"
"726","Pristiophorus japonicus",0.000253878301036926,0.0075830841403358,0.137602729749096,"Pristiophoriformes","Selachii","0",0.001748844,"LC",34.2286925451076,0.0598606435853562,"NoT"
"727","Pristiophorus nancyae",0.000543685897736835,5.47132730018602e-05,0.310912799938938,"Pristiophoriformes","Selachii","0",0.001748844,"LC",16.8419937021919,0.0294540196341162,"NoT"
"728","Pristiophorus nudipinnis",7.19407908791575e-05,2.26896630535876e-05,0.041114985181913,"Pristiophoriformes","Selachii","0",0.001748844,"LC",27.0776279423625,0.0473545471612329,"NoT"
"729","Pristiophorus schroederi",0.000472417201503623,0.000249706604714103,0.269945120333872,"Pristiophoriformes","Selachii","0",0.001748844,"LC",16.7188402611274,0.0292386434776311,"NoT"
"730","Pristis clavata",0.2124891705681,0.000467964133794082,0.351564334498485,"Rhinopristiformes","Batoidea","3",0.67232,"EN",128.488715996901,86.3855335390367,"AT"
"731","Pristis pectinata",0.412239365332713,0.0192773183521805,0.482132149642774,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",107.128958082958,107.024340013395,"AT"
"732","Pristis pristis",0.427330080039932,0.025025778590636,0.496247191666586,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",113.461564487079,113.350762234741,"AT"
"733","Pristis zijsron",0.430711312044876,0.0266314880056055,0.498970784171128,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",107.128958082958,107.024340013395,"AT"
"734","Proscyllium habereri",0.004364906295725,4.20916062136142e-05,0.0437021881910239,"Carcharhiniformes","Selachii","2",0.1,"VU",48.3438850364758,4.83438850364758,"AT"
"735","Psammobatis bergi",7.76400818307793e-05,6.55973599960299e-06,0.0443902503907719,"Rajiformes","Batoidea","0",0.001748844,"LC",7.3898004488699,0.0129236081762034,"NoT"
"736","Psammobatis extenta",0.000451150584378587,0,0.258028942609786,"Rajiformes","Batoidea","0",0.001748844,"LC",8.34024404076749,0.014585785749232,"NoT"
"737","Psammobatis lentiginosa",7.99354455505781e-05,1.32354209606781e-05,0.0456961809842143,"Rajiformes","Batoidea","0",0.001748844,"LC",7.66440041433972,0.0134038406782155,"NoT"
"738","Psammobatis normani",0.0002710114133751,0.000271342717943567,0.154715615460714,"Rajiformes","Batoidea","0",0.001748844,"LC",9.09688293941516,0.0159090291472986,"NoT"
"739","Psammobatis parvacauda",0.000449290835007905,1.93340219057114e-05,0.256945704631629,"Rajiformes","Batoidea","0",0.001748844,"LC",9.41921885283583,0.0164727443754688,"NoT"
"740","Psammobatis rudis",1.15511650232254e-05,3.94178503898576e-05,0.00656564866587431,"Rajiformes","Batoidea","0",0.001748844,"LC",8.17184703584706,0.0142912856575589,"NoT"
"741","Psammobatis rutrum",0.000457523993676426,2.45022828642073e-05,0.261650440785241,"Rajiformes","Batoidea","0",0.001748844,"LC",7.58402293258638,0.0132632730015161,"NoT"
"742","Psammobatis scobina",1.35468579572492e-05,7.56283096473334e-05,0.00767060173836928,"Rajiformes","Batoidea","0",0.001748844,"LC",8.57753218819015,0.0150007657021232,"NoT"
"743","Pseudocarcharias kamoharai",0.000611581836541621,0.0116674621389299,0.338138938291866,"Lamniformes","Selachii","0",0.001748844,"LC",35.1515902434035,0.0614746476876348,"NoT"
"744","Pseudoginglymostoma brevicaudatum",0.0415548817394573,1.57012449581429e-05,0.0424554798676518,"Orectolobiformes","Selachii","4",0.999023438,"CR",42.6154192513109,42.573802652256,"AT"
"745","Pseudoraja fischeri",0.000548479937238377,2.64286622064543e-05,0.313683859109296,"Rajiformes","Batoidea","0",0.001748844,"LC",28.5508076772437,0.0499309087015015,"NoT"
"746","Pseudotriakis microdon",0.000358135248592287,0.000806129007647702,0.204014245867304,"Carcharhiniformes","Selachii","0",0.001748844,"LC",33.9167903367942,0.0593151752797605,"NoT"
"747","Pteroplatytrygon violacea",0.000579947254291092,0.00397463569628895,0.327736753178835,"Myliobatiformes","Batoidea","0",0.001748844,"LC",33.2886289088826,0.0582166189355258,"NoT"
"748","Raja ackleyi",0.000441174809448561,3.84485995863423e-05,0.252283720616684,"Rajiformes","Batoidea","0",0.001748844,"LC",11.3235534492078,0.0198031285083263,"NoT"
"749","Raja asterias",5.91207586934371e-06,4.86762108812576e-05,0.000370711088589678,"Rajiformes","Batoidea","1",0.014096969,"NT",12.9245024547995,0.182196310445732,"NoT"
"750","Raja bahamensis",0.000360899183983496,1.13476312086696e-05,0.206390314704659,"Rajiformes","Batoidea","0",0.001748844,"LC",8.75337260789581,0.0153082831650829,"NoT"
"751","Raja binoculata",8.81037162417434e-06,9.40853595348532e-05,0.0049437619345176,"Rajiformes","Batoidea","0",0.001748844,"LC",28.9912559496257,0.0507011840199672,"NoT"
"752","Raja brachyura",4.59881830933146e-07,4.51892592530367e-06,2.81038251998521e-05,"Rajiformes","Batoidea","1",0.014096969,"NT",11.2622995909717,0.158764288202641,"NoT"
"753","Raja cervigoni",0.000659694408227099,1.5840632661449e-05,0.0467964852743264,"Rajiformes","Batoidea","1",0.014096969,"NT",12.9930055563189,0.183161996544255,"NoT"
"754","Raja chinensis",0.00431850941444564,1.41041885918121e-05,0.0432643109281585,"Rajiformes","Batoidea","2",0.1,"VU",14.4963651967843,1.44963651967843,"AT"
"755","Raja clavata",2.70529557121136e-06,2.01803116048554e-05,0.000171726086289297,"Rajiformes","Batoidea","1",0.014096969,"NT",6.67752447365267,0.0941328555018231,"NoT"
"756","Raja cortezensis",9.05570539380737e-05,2.17614975833363e-05,0.0517616742501036,"Rajiformes","Batoidea","0",0.001748844,"LC",12.9374288760123,0.0226255448652409,"NoT"
"757","Raja eglanteria",0.000458904194344375,0.00202295862476655,0.260440643390689,"Rajiformes","Batoidea","0",0.001748844,"LC",17.6559078748152,0.0308774285514233,"NoT"
"758","Raja equatorialis",0.0041487911609025,3.64835933615627e-05,0.0415374579543478,"Rajiformes","Batoidea","2",0.1,"VU",11.8618885318241,1.18618885318241,"AT"
"759","Raja herwigi",0.00027354384714211,0.000139936786275564,0.15629551244698,"Rajiformes","Batoidea","0",0.001748844,"LC",12.3355748694995,0.173894216532514,"NoT"
"760","Raja inornata",0.000533043241287524,0.00155202170505234,0.303325882932556,"Rajiformes","Batoidea","0",0.001748844,"LC",27.1148174122211,0.0474195857424584,"NoT"
"761","Raja maderensis",0.00419495163897911,1.13931362561205e-05,0.0420261866332034,"Rajiformes","Batoidea","2",0.1,"VU",6.68657017709694,0.668657017709694,"AT"
"762","Raja microocellata",0.000579472369699345,2.47351526785752e-05,0.041093330316159,"Rajiformes","Batoidea","1",0.014096969,"NT",12.6835351736388,0.178799402153196,"NoT"
"763","Raja miraletus",0.000465978952401172,0.00305267116060942,0.26345770809386,"Rajiformes","Batoidea","0",0.001748844,"LC",20.2176856082792,0.0353575781699254,"NoT"
"764","Raja montagui",7.3514468364052e-05,1.13931362561205e-05,0.0420261866332034,"Rajiformes","Batoidea","0",0.001748844,"LC",15.6348060142417,0.0273428366891705,"NoT"
"765","Raja polystigma",4.21061213218482e-06,2.19193033190147e-05,0.00238574017737958,"Rajiformes","Batoidea","0",0.001748844,"LC",11.8479709064587,0.0207202528319348,"NoT"
"766","Raja pulchra",0.0272607543857594,6.54016794734594e-05,0.0410378157970758,"Rajiformes","Batoidea","3",0.67232,"EN",17.0130993902255,11.4382469820364,"AT"
"767","Raja radula",0.00171038897411488,8.46428790938669e-06,0.00253770838940715,"Rajiformes","Batoidea","3",0.67232,"EN",11.6029062288128,7.80086591575543,"AT"
"768","Raja rhina",0.000108844181043495,0.00945932076471429,0.052780980705603,"Rajiformes","Batoidea","0",0.001748844,"LC",5.29505888212408,0.00926023195564941,"NoT"
"769","Raja stellulata",3.02797558500263e-06,5.69024984892888e-06,0.00172572784073802,"Rajiformes","Batoidea","0",0.001748844,"LC",5.29505888212408,0.00926023195564941,"NoT"
"770","Raja straeleni",7.47512865481061e-06,1.94199584397861e-05,0.000510846840193272,"Rajiformes","Batoidea","1",0.014096969,"NT",8.37215920466755,0.118022068771263,"NoT"
"771","Raja texana",7.70277829094602e-05,1.64798132273344e-05,0.0440301861020656,"Rajiformes","Batoidea","0",0.001748844,"LC",12.989601125846,0.022716785991329,"NoT"
"772","Raja undulata",0.202042649358736,0.000365088541497013,0.332579523481455,"Rajiformes","Batoidea","3",0.67232,"EN",18.688715487833,12.5647971967798,"AT"
"773","Raja velezi",0.000107607905462121,3.89478407546911e-05,0.00103718507363883,"Rajiformes","Batoidea","2",0.1,"VU",14.0676275333476,1.40676275333476,"AT"
"774","Rajella annandalei",0.000394044167595901,2.21101833821362e-05,0.22533921304435,"Rajiformes","Batoidea","0",0.001748844,"LC",8.89377515389133,0.0155538253152319,"NoT"
"775","Rajella barnardi",0.00026064042135893,0.000983073161008552,0.148071928782695,"Rajiformes","Batoidea","0",0.001748844,"LC",12.1351878966926,0.0212225505420035,"NoT"
"776","Rajella bathyphila",0.000340890035505461,1.87368575640156e-05,0.194937550807606,"Rajiformes","Batoidea","0",0.001748844,"LC",15.9707494017721,0.0279303492667927,"NoT"
"777","Rajella bigelowi",0.000552516826286385,2.65702811586236e-05,0.315993306931839,"Rajiformes","Batoidea","0",0.001748844,"LC",11.6089137616848,0.0203021791786398,"NoT"
"778","Rajella caudaspinosa",6.04304986110573e-06,4.1426022000212e-05,0.00341403809467254,"Rajiformes","Batoidea","0",0.001748844,"LC",11.2014804792292,0.0195896419272171,"NoT"
"779","Rajella challengeri",0.00055111917749722,2.07347931054764e-05,0.315199520178038,"Rajiformes","Batoidea","0",0.001748844,"LC",9.32646403236038,0.0163105306642092,"NoT"
"780","Rajella dissimilis",0.000344308537599242,1.08195030663226e-05,0.196900861625515,"Rajiformes","Batoidea","0",0.001748844,"LC",10.280779770481,0.017979480016927,"NoT"
"781","Rajella eisenhardti",0.000381114871523289,2.17614975833363e-05,0.217943643374019,"Rajiformes","Batoidea","0",0.001748844,"LC",9.3802817161171,0.0164046493975411,"NoT"
"782","Rajella fuliginea",0.000371406220498336,7.98984524360902e-06,0.212403863434782,"Rajiformes","Batoidea","0",0.001748844,"LC",8.90708423789948,0.0155771008269451,"NoT"
"783","Rajella fyllae",0.00027261556615817,0.000153145003016199,0.155751358890266,"Rajiformes","Batoidea","0",0.001748844,"LC",11.9479951079338,0.0208951795565393,"NoT"
"784","Rajella kukujevi",0.000343655615663414,7.14657845575334e-06,0.196531062503421,"Rajiformes","Batoidea","0",0.001748844,"LC",12.6845495732946,0.0221832984139588,"NoT"
"785","Rajella leoparda",0.000340890035505461,1.87368575640156e-05,0.194937550807606,"Rajiformes","Batoidea","0",0.001748844,"LC",15.0236289343229,0.026273983320017,"NoT"
"786","Rajella lintea",1.57579730031514e-07,3.66735585462701e-06,8.64377316018604e-05,"Rajiformes","Batoidea","0",0.001748844,"LC",8.86779680280027,0.0155083932317964,"NoT"
"787","Rajella nigerrima",0.000567332133963972,5.30174194270432e-05,0.324443075238681,"Rajiformes","Batoidea","0",0.001748844,"LC",8.66596130862983,0.0151554144388294,"NoT"
"788","Rajella purpuriventralis",0.000540558870064172,0.000142897081630368,0.309035544950354,"Rajiformes","Batoidea","0",0.001748844,"LC",8.23291232846507,0.0143980793281622,"NoT"
"789","Rajella ravidula",0.00034536205951312,3.92549700407876e-06,0.197510376226855,"Rajiformes","Batoidea","0",0.001748844,"LC",9.73628434623166,0.0170272424612012,"NoT"
"790","Rajella sadowskii",0.000346984567525191,5.80329952863171e-06,0.19843657927513,"Rajiformes","Batoidea","0",0.001748844,"LC",11.0974709450157,0.019407745477365,"NoT"
"791","Rhina ancylostoma",0.047581859904466,0.00201567685508189,0.0466700264173032,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",94.1162626681702,94.0243523024665,"AT"
"792","Rhincodon typus",0.637591533243011,0.209201538583568,0.979640054974731,"Orectolobiformes","Selachii","3",0.67232,"EN",44.69162443872,30.0470729426402,"AT"
"793","Rhinobatos albomaculatus",0.355186094383633,8.62732214762866e-05,0.426739887822628,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",25.352322967456,25.3275648522342,"AT"
"794","Rhinobatos annandalei",0.355186094383633,8.62732214762866e-05,0.426739887822628,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",33.1808230023281,33.1484198714553,"AT"
"795","Rhinobatos glaucostigma",0.0232947857481586,0.00011198094936969,0.235567665184018,"Rhinopristiformes","Batoidea","2",0.1,"VU",24.6443460304759,2.46443460304759,"AT"
"796","Rhinobatos holcorhynchus",0.000127120756627514,9.70885093183011e-06,0.000117543116336335,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",27.0694142997246,27.0429793383573,"AT"
"797","Rhinobatos horkelii",0.0405991679859424,9.29872653237848e-05,0.0413782533847766,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",30.9737474694974,30.9434996847211,"AT"
"798","Rhinobatos hynnicephalus",0.0292918605372691,6.49032228472217e-06,0.0442060231402667,"Rhinopristiformes","Batoidea","3",0.67232,"EN",34.3803558199269,23.1146008248533,"AT"
"799","Rhinobatos irvinei",0.21065781408113,8.58324642900165e-05,0.234613125241124,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",30.6585092668021,30.6285693316755,"AT"
"800","Rhinobatos jimbaranensis",0.210702900576376,7.66943327680722e-05,0.234680114556382,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",51.0223355536242,50.9725090795713,"AT"
"801","Rhinobatos lentiginosus",0.0234370882259692,1.46627778817687e-05,0.237123940167293,"Rhinopristiformes","Batoidea","2",0.1,"VU",57.1862559579644,5.71862559579644,"AT"
"802","Rhinobatos leucorhynchus",0.0236021539383205,4.31949252530214e-05,0.238784664385989,"Rhinopristiformes","Batoidea","2",0.1,"VU",32.7850989817544,3.27850989817544,"AT"
"803","Rhinobatos lionotus",0.355721647017416,8.73401323677452e-05,0.427503187979903,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",29.25802510262,29.2294528271097,"AT"
"804","Rhinobatos nudidorsalis",0.22007309061981,0.000146008350367286,0.246226519189164,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",30.5447228543604,30.5148940387203,"AT"
"805","Rhinobatos penggali",0.0273020177453843,4.17664298936791e-06,0.0411638017274178,"Rhinopristiformes","Batoidea","3",0.67232,"EN",52.7680854295499,35.477039195995,"AT"
"806","Rhinobatos percellens",0.146523298580534,8.58324642900165e-05,0.234613125241124,"Rhinopristiformes","Batoidea","3",0.67232,"EN",33.5532792142644,22.5585406813342,"AT"
"807","Rhinobatos planiceps",0.0231831523478629,0.000526242634216937,0.234001147028776,"Rhinopristiformes","Batoidea","2",0.1,"VU",33.246435104276,3.3246435104276,"AT"
"808","Rhinobatos prahli",0.023284516583722,0.00011526827588691,0.235459190304297,"Rhinopristiformes","Batoidea","2",0.1,"VU",30.5711790084384,3.05711790084384,"AT"
"809","Rhinobatos productus",0.00473870686613503,0.000423048742142212,0.336523425485632,"Rhinopristiformes","Batoidea","1",0.014096969,"NT",24.8464918877409,0.350260225900234,"NoT"
"810","Rhinobatos punctifer",0.000585895196244274,3.64835933615627e-05,0.0415374579543477,"Rhinopristiformes","Batoidea","1",0.014096969,"NT",34.6008810750408,0.487767547887537,"NoT"
"811","Rhinobatos rhinobatos",0.287361570589196,0.000982270284888377,0.331923496722122,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",30.5233049324445,30.493497032733,"AT"
"812","Rhinobatos sainsburyi",0.000422719988454371,4.51892592530353e-06,0.24176052346665,"Rhinopristiformes","Batoidea","0",0.001748844,"LC",32.1403962088157,0.0562085390674101,"NoT"
"813","Rhinobatos schlegelii",0.0402817163446466,8.35328597873582e-07,0.0411433391121128,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",32.1818899816122,32.150462370768,"AT"
"814","Rhinoptera bonasus",0.0417514763040301,0.000450867129273433,0.425883200841222,"Myliobatiformes","Batoidea","2",0.1,"VU",29.6797263719002,2.96797263719002,"AT"
"815","Rhinoptera brasiliensis",0.0322069825961201,0.000102726218330001,0.327206318293738,"Myliobatiformes","Batoidea","2",0.1,"VU",22.0553533583211,2.20553533583211,"AT"
"816","Rhinoptera javanica",0.401378364506307,0.196506270820961,0.475294395845973,"Myliobatiformes","Batoidea","3",0.67232,"EN",6.06658735804985,4.07868801256408,"AT"
"817","Rhinoptera marginata",0.561874098338846,0.198211860032271,0.464501800067358,"Myliobatiformes","Batoidea","4",0.999023438,"CR",22.0795214482922,22.0579594266676,"AT"
"818","Rhinoptera neglecta",0.00467621618670123,0.000896835820072201,0.331593620129786,"Myliobatiformes","Batoidea","1",0.014096969,"NT",21.897992444179,0.308695320647826,"NoT"
"819","Rhinoptera steindachneri",0.00460345993385683,0.000102726218330001,0.327206318293739,"Myliobatiformes","Batoidea","1",0.014096969,"NT",35.8962788401091,0.506028730024374,"NoT"
"820","Rhinoraja kujiensis",0.000339459050533644,6.06236753015914e-05,0.194077125198999,"Rajiformes","Batoidea","0",0.001748844,"LC",9.22107792139096,0.0161262267963571,"NoT"
"821","Rhinoraja longicauda",0.00281717338720515,1.38018163697507e-05,0.200110409304699,"Rajiformes","Batoidea","1",0.014096969,"NT",9.36476797217007,0.132014843795874,"NoT"
"822","Rhinoraja odai",0.000355733909904065,6.85497904987097e-06,0.203440214313305,"Rajiformes","Batoidea","0",0.001748844,"LC",9.8499495919888,0.0172260252442521,"NoT"
"823","Rhizoprionodon acutus",0.0508887779290727,0.00906398522205656,0.512530040909159,"Carcharhiniformes","Selachii","2",0.1,"VU",19.4762598014304,1.94762598014304,"AT"
"824","Rhizoprionodon lalandii",0.0392521619283031,0.00150114200139204,0.398766069952188,"Carcharhiniformes","Selachii","2",0.1,"VU",11.8915708542621,1.18915708542621,"AT"
"825","Rhizoprionodon longurio",0.0180578208825528,6.19973119683747e-05,0.182155365110661,"Carcharhiniformes","Selachii","2",0.1,"VU",11.7806260568407,1.17806260568407,"AT"
"826","Rhizoprionodon oligolinx",0.0023272461166448,2.17917456347449e-05,0.165258811496482,"Carcharhiniformes","Selachii","1",0.014096969,"NT",17.0185288233282,0.239909673248065,"NoT"
"827","Rhizoprionodon porosus",0.0425458267847627,0.0220787132594142,0.411651152687917,"Carcharhiniformes","Selachii","2",0.1,"VU",4.64090884566753,0.464090884566753,"AT"
"828","Rhizoprionodon taylori",0.000289008235406916,2.17917456347449e-05,0.165258811496482,"Carcharhiniformes","Selachii","0",0.001748844,"LC",20.9578875159362,0.0366520758349199,"NoT"
"829","Rhizoprionodon terraenovae",0.000704001203804693,0.000928714899196792,0.401764681212349,"Carcharhiniformes","Selachii","0",0.001748844,"LC",5.3823985665119,0.00941297543865293,"NoT"
"830","Rhynchobatus australiae",0.0502070353555136,0.00337149683599877,0.048005909769692,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",24.595446457489,24.5714274791056,"AT"
"831","Rhynchobatus djiddensis",0.301476033517825,0.000467964133794082,0.351564334498485,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",24.5953925784996,24.5713736527323,"AT"
"832","Rhynchobatus laevis",0.292206440269203,0.000108755321911,0.339565591228299,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",10.843672263409,10.8330827451361,"AT"
"833","Rhynchobatus luebberti",0.0502070353555136,0.00337149683599877,0.048005909769692,"Rhinopristiformes","Batoidea","4",0.999023438,"CR",30.034631258165,30.0053005785942,"AT"
"834","Rhynchobatus palpebratus",0.000678451424660772,0.00183075765848847,0.0463118449019589,"Rhinopristiformes","Batoidea","1",0.014096969,"NT",142.669430950917,2.01120654536272,"NoT"
